Date,day,month,year,price
29-11-2010,29,11,2010,4.12
30-11-2010,30,11,2010,4.16
01-12-2010,1,12,2010,4.21
02-12-2010,2,12,2010,4.28
03-12-2010,3,12,2010,4.23
06-12-2010,6,12,2010,4.47
07-12-2010,7,12,2010,4.48
08-12-2010,8,12,2010,4.47
09-12-2010,9,12,2010,4.52
10-12-2010,10,12,2010,4.37
13-12-2010,13,12,2010,4.55
14-12-2010,14,12,2010,4.35
15-12-2010,15,12,2010,4.22
16-12-2010,16,12,2010,4.19
17-12-2010,17,12,2010,3.99
20-12-2010,20,12,2010,4.1
21-12-2010,21,12,2010,4.17
22-12-2010,22,12,2010,4.01
23-12-2010,23,12,2010,4.08
27-12-2010,27,12,2010,4.05
28-12-2010,28,12,2010,4.1
29-12-2010,29,12,2010,4.19
30-12-2010,30,12,2010,4.22
31-12-2010,31,12,2010,4.22
03-01-2011,3,1,2011,4.54
04-01-2011,4,1,2011,4.61
05-01-2011,5,1,2011,4.52
06-01-2011,6,1,2011,4.49
07-01-2011,7,1,2011,4.42
10-01-2011,10,1,2011,4.49
11-01-2011,11,1,2011,4.42
12-01-2011,12,1,2011,4.55
13-01-2011,13,1,2011,4.48
14-01-2011,14,1,2011,4.38
18-01-2011,18,1,2011,4.52
19-01-2011,19,1,2011,4.48
20-01-2011,20,1,2011,4.57
21-01-2011,21,1,2011,4.72
24-01-2011,24,1,2011,4.72
25-01-2011,25,1,2011,4.46
26-01-2011,26,1,2011,4.4
27-01-2011,27,1,2011,4.41
28-01-2011,28,1,2011,4.27
31-01-2011,31,1,2011,4.42
01-02-2011,1,2,2011,4.42
02-02-2011,2,2,2011,4.55
03-02-2011,3,2,2011,4.69
04-02-2011,4,2,2011,4.48
07-02-2011,7,2,2011,4.32
08-02-2011,8,2,2011,4.24
09-02-2011,9,2,2011,4.22
10-02-2011,10,2,2011,4.11
11-02-2011,11,2,2011,3.96
14-02-2011,14,2,2011,3.89
15-02-2011,15,2,2011,3.92
16-02-2011,16,2,2011,3.93
17-02-2011,17,2,2011,3.9
18-02-2011,18,2,2011,3.84
22-02-2011,22,2,2011,3.89
23-02-2011,23,2,2011,3.83
24-02-2011,24,2,2011,3.83
25-02-2011,25,2,2011,3.81
28-02-2011,28,2,2011,3.93
01-03-2011,1,3,2011,3.93
02-03-2011,2,3,2011,3.79
03-03-2011,3,3,2011,3.75
04-03-2011,4,3,2011,3.7
07-03-2011,7,3,2011,3.73
08-03-2011,8,3,2011,3.83
09-03-2011,9,3,2011,3.81
10-03-2011,10,3,2011,3.87
11-03-2011,11,3,2011,3.78
14-03-2011,14,3,2011,3.9
15-03-2011,15,3,2011,3.81
16-03-2011,16,3,2011,3.86
17-03-2011,17,3,2011,3.85
18-03-2011,18,3,2011,3.98
21-03-2011,21,3,2011,3.99
22-03-2011,22,3,2011,4.05
23-03-2011,23,3,2011,4.18
24-03-2011,24,3,2011,4.27
25-03-2011,25,3,2011,4.13
28-03-2011,28,3,2011,4.35
29-03-2011,29,3,2011,4.27
30-03-2011,30,3,2011,4.25
31-03-2011,31,3,2011,4.32
01-04-2011,1,4,2011,4.32
04-04-2011,4,4,2011,4.21
05-04-2011,5,4,2011,4.22
06-04-2011,6,4,2011,4.17
07-04-2011,7,4,2011,4.12
08-04-2011,8,4,2011,4.05
11-04-2011,11,4,2011,4.05
12-04-2011,12,4,2011,4.08
13-04-2011,13,4,2011,4.14
14-04-2011,14,4,2011,4.12
15-04-2011,15,4,2011,4.21
18-04-2011,18,4,2011,4.23
19-04-2011,19,4,2011,4.19
20-04-2011,20,4,2011,4.33
21-04-2011,21,4,2011,4.33
25-04-2011,25,4,2011,4.37
26-04-2011,26,4,2011,4.32
27-04-2011,27,4,2011,4.35
28-04-2011,28,4,2011,4.38
29-04-2011,29,4,2011,4.51
02-05-2011,2,5,2011,4.6
03-05-2011,3,5,2011,4.6
04-05-2011,4,5,2011,4.59
05-05-2011,5,5,2011,4.49
06-05-2011,6,5,2011,4.24
09-05-2011,9,5,2011,4.28
10-05-2011,10,5,2011,4.19
11-05-2011,11,5,2011,4.23
12-05-2011,12,5,2011,4.1
13-05-2011,13,5,2011,4.09
16-05-2011,16,5,2011,4.21
17-05-2011,17,5,2011,4.25
18-05-2011,18,5,2011,4.15
19-05-2011,19,5,2011,4.1
20-05-2011,20,5,2011,4.05
23-05-2011,23,5,2011,4.27
24-05-2011,24,5,2011,4.37
25-05-2011,25,5,2011,4.36
26-05-2011,26,5,2011,4.37
27-05-2011,27,5,2011,4.36
31-05-2011,31,5,2011,4.63
01-06-2011,1,6,2011,4.62
02-06-2011,2,6,2011,4.64
03-06-2011,3,6,2011,4.72
06-06-2011,6,6,2011,4.83
07-06-2011,7,6,2011,4.83
08-06-2011,8,6,2011,4.83
09-06-2011,9,6,2011,4.92
10-06-2011,10,6,2011,4.72
13-06-2011,13,6,2011,4.75
14-06-2011,14,6,2011,4.59
15-06-2011,15,6,2011,4.53
16-06-2011,16,6,2011,4.54
17-06-2011,17,6,2011,4.39
20-06-2011,20,6,2011,4.33
21-06-2011,21,6,2011,4.37
22-06-2011,22,6,2011,4.42
23-06-2011,23,6,2011,4.31
24-06-2011,24,6,2011,4.2
27-06-2011,27,6,2011,4.25
28-06-2011,28,6,2011,4.34
29-06-2011,29,6,2011,4.4
30-06-2011,30,6,2011,4.28
01-07-2011,1,7,2011,4.33
05-07-2011,5,7,2011,4.4
06-07-2011,6,7,2011,4.34
07-07-2011,7,7,2011,4.25
08-07-2011,8,7,2011,4.19
11-07-2011,11,7,2011,4.35
12-07-2011,12,7,2011,4.38
13-07-2011,13,7,2011,4.43
14-07-2011,14,7,2011,4.42
15-07-2011,15,7,2011,4.49
18-07-2011,18,7,2011,4.6
19-07-2011,19,7,2011,4.6
20-07-2011,20,7,2011,4.64
21-07-2011,21,7,2011,4.58
22-07-2011,22,7,2011,4.46
25-07-2011,25,7,2011,4.45
26-07-2011,26,7,2011,4.43
27-07-2011,27,7,2011,4.46
28-07-2011,28,7,2011,4.41
29-07-2011,29,7,2011,4.26
01-08-2011,1,8,2011,4.29
02-08-2011,2,8,2011,4.3
03-08-2011,3,8,2011,4.26
04-08-2011,4,8,2011,4.2
05-08-2011,5,8,2011,4
08-08-2011,8,8,2011,4
09-08-2011,9,8,2011,4.06
10-08-2011,10,8,2011,4.09
11-08-2011,11,8,2011,4.06
12-08-2011,12,8,2011,4.17
15-08-2011,15,8,2011,4.05
16-08-2011,16,8,2011,4.03
17-08-2011,17,8,2011,3.98
18-08-2011,18,8,2011,3.98
19-08-2011,19,8,2011,3.99
22-08-2011,22,8,2011,3.97
23-08-2011,23,8,2011,4.01
24-08-2011,24,8,2011,4.1
25-08-2011,25,8,2011,4.01
26-08-2011,26,8,2011,3.96
29-08-2011,29,8,2011,3.93
30-08-2011,30,8,2011,3.85
31-08-2011,31,8,2011,3.97
01-09-2011,1,9,2011,4.18
02-09-2011,2,9,2011,4.12
06-09-2011,6,9,2011,3.93
07-09-2011,7,9,2011,3.96
08-09-2011,8,9,2011,3.99
09-09-2011,9,9,2011,3.96
12-09-2011,12,9,2011,3.92
13-09-2011,13,9,2011,3.96
14-09-2011,14,9,2011,4.01
15-09-2011,15,9,2011,4.04
16-09-2011,16,9,2011,3.84
19-09-2011,19,9,2011,3.78
20-09-2011,20,9,2011,3.84
21-09-2011,21,9,2011,3.78
22-09-2011,22,9,2011,3.72
23-09-2011,23,9,2011,3.74
26-09-2011,26,9,2011,3.8
27-09-2011,27,9,2011,3.92
28-09-2011,28,9,2011,3.88
29-09-2011,29,9,2011,3.77
30-09-2011,30,9,2011,3.68
03-10-2011,3,10,2011,3.57
04-10-2011,4,10,2011,3.56
05-10-2011,5,10,2011,3.63
06-10-2011,6,10,2011,3.49
07-10-2011,7,10,2011,3.4
10-10-2011,10,10,2011,3.41
11-10-2011,11,10,2011,3.52
12-10-2011,12,10,2011,3.54
13-10-2011,13,10,2011,3.42
14-10-2011,14,10,2011,3.49
17-10-2011,17,10,2011,3.72
18-10-2011,18,10,2011,3.63
19-10-2011,19,10,2011,3.59
20-10-2011,20,10,2011,3.61
21-10-2011,21,10,2011,3.54
24-10-2011,24,10,2011,3.61
25-10-2011,25,10,2011,3.62
26-10-2011,26,10,2011,3.65
27-10-2011,27,10,2011,3.59
28-10-2011,28,10,2011,3.63
31-10-2011,31,10,2011,3.66
01-11-2011,1,11,2011,3.49
02-11-2011,2,11,2011,3.39
03-11-2011,3,11,2011,3.39
04-11-2011,4,11,2011,3.44
07-11-2011,7,11,2011,3.35
08-11-2011,8,11,2011,3.42
09-11-2011,9,11,2011,3.55
10-11-2011,10,11,2011,3.48
11-11-2011,11,11,2011,3.29
14-11-2011,14,11,2011,3.17
15-11-2011,15,11,2011,3.12
16-11-2011,16,11,2011,3.11
17-11-2011,17,11,2011,3.11
18-11-2011,18,11,2011,3.01
21-11-2011,21,11,2011,2.94
22-11-2011,22,11,2011,3.06
23-11-2011,23,11,2011,2.84
25-11-2011,25,11,2011,2.84
28-11-2011,28,11,2011,3.09
29-11-2011,29,11,2011,3.39
30-11-2011,30,11,2011,3.53
01-12-2011,1,12,2011,3.49
02-12-2011,2,12,2011,3.35
05-12-2011,5,12,2011,3.38
06-12-2011,6,12,2011,3.43
07-12-2011,7,12,2011,3.45
08-12-2011,8,12,2011,3.42
09-12-2011,9,12,2011,3.29
12-12-2011,12,12,2011,3.13
13-12-2011,13,12,2011,3.12
14-12-2011,14,12,2011,3.08
15-12-2011,15,12,2011,3.05
16-12-2011,16,12,2011,3.01
19-12-2011,19,12,2011,3.03
20-12-2011,20,12,2011,3.06
21-12-2011,21,12,2011,3.05
22-12-2011,22,12,2011,3.08
23-12-2011,23,12,2011,2.97
27-12-2011,27,12,2011,3.09
28-12-2011,28,12,2011,3.07
29-12-2011,29,12,2011,3.03
30-12-2011,30,12,2011,2.98
03-01-2012,3,1,2012,2.97
04-01-2012,4,1,2012,2.96
05-01-2012,5,1,2012,2.91
06-01-2012,6,1,2012,2.85
09-01-2012,9,1,2012,2.89
10-01-2012,10,1,2012,2.97
11-01-2012,11,1,2012,2.81
12-01-2012,12,1,2012,2.7
13-01-2012,13,1,2012,2.67
17-01-2012,17,1,2012,2.51
18-01-2012,18,1,2012,2.49
19-01-2012,19,1,2012,2.36
20-01-2012,20,1,2012,2.23
23-01-2012,23,1,2012,2.39
24-01-2012,24,1,2012,2.6
25-01-2012,25,1,2012,2.61
26-01-2012,26,1,2012,2.68
27-01-2012,27,1,2012,2.59
30-01-2012,30,1,2012,2.71
31-01-2012,31,1,2012,2.51
01-02-2012,1,2,2012,2.32
02-02-2012,2,2,2012,2.3
03-02-2012,3,2,2012,2.4
06-02-2012,6,2,2012,2.46
07-02-2012,7,2,2012,2.6
08-02-2012,8,2,2012,2.48
09-02-2012,9,2,2012,2.5
10-02-2012,10,2,2012,2.51
13-02-2012,13,2,2012,2.42
14-02-2012,14,2,2012,2.48
15-02-2012,15,2,2012,2.54
16-02-2012,16,2,2012,2.47
17-02-2012,17,2,2012,2.67
21-02-2012,21,2,2012,2.63
22-02-2012,22,2,2012,2.6
23-02-2012,23,2,2012,2.68
24-02-2012,24,2,2012,2.6
27-02-2012,27,2,2012,2.55
28-02-2012,28,2,2012,2.44
29-02-2012,29,2,2012,2.44
01-03-2012,1,3,2012,2.45
02-03-2012,2,3,2012,2.38
05-03-2012,5,3,2012,2.31
06-03-2012,6,3,2012,2.3
07-03-2012,7,3,2012,2.24
08-03-2012,8,3,2012,2.24
09-03-2012,9,3,2012,2.21
12-03-2012,12,3,2012,2.17
13-03-2012,13,3,2012,2.15
14-03-2012,14,3,2012,2.13
15-03-2012,15,3,2012,2.07
16-03-2012,16,3,2012,2.01
19-03-2012,19,3,2012,2.14
20-03-2012,20,3,2012,2.19
21-03-2012,21,3,2012,2.21
22-03-2012,22,3,2012,2.19
23-03-2012,23,3,2012,2.07
26-03-2012,26,3,2012,2.16
27-03-2012,27,3,2012,2.09
28-03-2012,28,3,2012,2.05
29-03-2012,29,3,2012,2.02
30-03-2012,30,3,2012,2
02-04-2012,2,4,2012,1.88
03-04-2012,3,4,2012,1.94
04-04-2012,4,4,2012,2.06
05-04-2012,5,4,2012,1.98
09-04-2012,9,4,2012,1.99
10-04-2012,10,4,2012,1.99
11-04-2012,11,4,2012,1.91
12-04-2012,12,4,2012,1.87
13-04-2012,13,4,2012,1.87
16-04-2012,16,4,2012,1.88
17-04-2012,17,4,2012,1.89
18-04-2012,18,4,2012,1.87
19-04-2012,19,4,2012,1.85
20-04-2012,20,4,2012,1.82
23-04-2012,23,4,2012,1.89
24-04-2012,24,4,2012,1.97
25-04-2012,25,4,2012,1.99
26-04-2012,26,4,2012,2.1
27-04-2012,27,4,2012,2.05
30-04-2012,30,4,2012,2.1
01-05-2012,1,5,2012,2.29
02-05-2012,2,5,2012,2.31
03-05-2012,3,5,2012,2.29
04-05-2012,4,5,2012,2.3
07-05-2012,7,5,2012,2.3
08-05-2012,8,5,2012,2.27
09-05-2012,9,5,2012,2.36
10-05-2012,10,5,2012,2.36
11-05-2012,11,5,2012,2.37
14-05-2012,14,5,2012,2.41
15-05-2012,15,5,2012,2.38
16-05-2012,16,5,2012,2.5
17-05-2012,17,5,2012,2.6
18-05-2012,18,5,2012,2.56
21-05-2012,21,5,2012,2.6
22-05-2012,22,5,2012,2.55
23-05-2012,23,5,2012,2.6
24-05-2012,24,5,2012,2.66
25-05-2012,25,5,2012,2.56
29-05-2012,29,5,2012,2.5
30-05-2012,30,5,2012,2.39
31-05-2012,31,5,2012,2.34
01-06-2012,1,6,2012,2.24
04-06-2012,4,6,2012,2.32
05-06-2012,5,6,2012,2.39
06-06-2012,6,6,2012,2.41
07-06-2012,7,6,2012,2.33
08-06-2012,8,6,2012,2.22
11-06-2012,11,6,2012,2.22
12-06-2012,12,6,2012,2.17
13-06-2012,13,6,2012,2.18
14-06-2012,14,6,2012,2.2
15-06-2012,15,6,2012,2.44
18-06-2012,18,6,2012,2.45
19-06-2012,19,6,2012,2.59
20-06-2012,20,6,2012,2.6
21-06-2012,21,6,2012,2.48
22-06-2012,22,6,2012,2.5
25-06-2012,25,6,2012,2.7
26-06-2012,26,6,2012,2.7
27-06-2012,27,6,2012,2.87
28-06-2012,28,6,2012,2.81
29-06-2012,29,6,2012,2.74
02-07-2012,2,7,2012,2.73
03-07-2012,3,7,2012,2.78
05-07-2012,5,7,2012,2.9
06-07-2012,6,7,2012,2.94
09-07-2012,9,7,2012,2.79
10-07-2012,10,7,2012,2.87
11-07-2012,11,7,2012,2.72
12-07-2012,12,7,2012,2.83
13-07-2012,13,7,2012,2.88
16-07-2012,16,7,2012,2.92
17-07-2012,17,7,2012,2.83
18-07-2012,18,7,2012,2.84
19-07-2012,19,7,2012,2.99
20-07-2012,20,7,2012,3.03
23-07-2012,23,7,2012,3.05
24-07-2012,24,7,2012,3.16
25-07-2012,25,7,2012,3.19
26-07-2012,26,7,2012,3.13
27-07-2012,27,7,2012,3.1
30-07-2012,30,7,2012,3.14
31-07-2012,31,7,2012,3.2
01-08-2012,1,8,2012,3.2
02-08-2012,2,8,2012,3.16
03-08-2012,3,8,2012,2.91
06-08-2012,6,8,2012,2.9
07-08-2012,7,8,2012,2.99
08-08-2012,8,8,2012,2.97
09-08-2012,9,8,2012,2.89
10-08-2012,10,8,2012,2.84
13-08-2012,13,8,2012,2.77
14-08-2012,14,8,2012,2.79
15-08-2012,15,8,2012,2.82
16-08-2012,16,8,2012,2.78
17-08-2012,17,8,2012,2.7
20-08-2012,20,8,2012,2.75
21-08-2012,21,8,2012,2.8
22-08-2012,22,8,2012,2.8
23-08-2012,23,8,2012,2.81
24-08-2012,24,8,2012,2.81
27-08-2012,27,8,2012,2.8
28-08-2012,28,8,2012,2.71
29-08-2012,29,8,2012,2.64
30-08-2012,30,8,2012,2.72
31-08-2012,31,8,2012,2.72
04-09-2012,4,9,2012,2.81
05-09-2012,5,9,2012,2.87
06-09-2012,6,9,2012,2.85
07-09-2012,7,9,2012,2.73
10-09-2012,10,9,2012,2.66
11-09-2012,11,9,2012,2.82
12-09-2012,12,9,2012,2.96
13-09-2012,13,9,2012,3.01
14-09-2012,14,9,2012,2.94
17-09-2012,17,9,2012,2.83
18-09-2012,18,9,2012,2.74
19-09-2012,19,9,2012,2.7
20-09-2012,20,9,2012,2.76
21-09-2012,21,9,2012,2.76
24-09-2012,24,9,2012,2.82
25-09-2012,25,9,2012,2.84
26-09-2012,26,9,2012,2.92
27-09-2012,27,9,2012,3.01
28-09-2012,28,9,2012,3.08
01-10-2012,1,10,2012,3.19
02-10-2012,2,10,2012,3.21
03-10-2012,3,10,2012,3.21
04-10-2012,4,10,2012,3.23
05-10-2012,5,10,2012,3.26
08-10-2012,8,10,2012,3.18
09-10-2012,9,10,2012,3.18
10-10-2012,10,10,2012,3.26
11-10-2012,11,10,2012,3.28
12-10-2012,12,10,2012,3.38
15-10-2012,15,10,2012,3.35
16-10-2012,16,10,2012,3.27
17-10-2012,17,10,2012,3.24
18-10-2012,18,10,2012,3.28
19-10-2012,19,10,2012,3.43
22-10-2012,22,10,2012,3.49
23-10-2012,23,10,2012,3.34
24-10-2012,24,10,2012,3.43
25-10-2012,25,10,2012,3.39
26-10-2012,26,10,2012,3.38
29-10-2012,29,10,2012,3.4
30-10-2012,30,10,2012,3.42
31-10-2012,31,10,2012,3.5
01-11-2012,1,11,2012,3.5
02-11-2012,2,11,2012,3.4
05-11-2012,5,11,2012,3.34
06-11-2012,6,11,2012,3.41
07-11-2012,7,11,2012,3.47
08-11-2012,8,11,2012,3.45
09-11-2012,9,11,2012,3.33
12-11-2012,12,11,2012,3.4
13-11-2012,13,11,2012,3.57
14-11-2012,14,11,2012,3.66
15-11-2012,15,11,2012,3.63
16-11-2012,16,11,2012,3.46
19-11-2012,19,11,2012,3.63
20-11-2012,20,11,2012,3.62
21-11-2012,21,11,2012,3.59
23-11-2012,23,11,2012,3.59
26-11-2012,26,11,2012,3.75
27-11-2012,27,11,2012,3.77
28-11-2012,28,11,2012,3.71
29-11-2012,29,11,2012,3.61
30-11-2012,30,11,2012,3.46
03-12-2012,3,12,2012,3.44
04-12-2012,4,12,2012,3.38
05-12-2012,5,12,2012,3.41
06-12-2012,6,12,2012,3.48
07-12-2012,7,12,2012,3.33
10-12-2012,10,12,2012,3.35
11-12-2012,11,12,2012,3.39
12-12-2012,12,12,2012,3.33
13-12-2012,13,12,2012,3.27
14-12-2012,14,12,2012,3.15
17-12-2012,17,12,2012,3.2
18-12-2012,18,12,2012,3.29
19-12-2012,19,12,2012,3.25
20-12-2012,20,12,2012,3.35
21-12-2012,21,12,2012,3.42
24-12-2012,24,12,2012,3.3
26-12-2012,26,12,2012,3.35
27-12-2012,27,12,2012,3.31
28-12-2012,28,12,2012,3.4
31-12-2012,31,12,2012,3.43
02-01-2013,2,1,2013,3.3
03-01-2013,3,1,2013,3.19
04-01-2013,4,1,2013,3.2
07-01-2013,7,1,2013,3.3
08-01-2013,8,1,2013,3.21
09-01-2013,9,1,2013,3.14
10-01-2013,10,1,2013,3.08
11-01-2013,11,1,2013,3.18
14-01-2013,14,1,2013,3.39
15-01-2013,15,1,2013,3.4
16-01-2013,16,1,2013,3.43
17-01-2013,17,1,2013,3.44
18-01-2013,18,1,2013,3.54
22-01-2013,22,1,2013,3.63
23-01-2013,23,1,2013,3.53
24-01-2013,24,1,2013,3.56
25-01-2013,25,1,2013,3.42
28-01-2013,28,1,2013,3.25
29-01-2013,29,1,2013,3.14
30-01-2013,30,1,2013,3.24
31-01-2013,31,1,2013,3.33
01-02-2013,1,2,2013,3.34
04-02-2013,4,2,2013,3.27
05-02-2013,5,2,2013,3.34
06-02-2013,6,2,2013,3.41
07-02-2013,7,2,2013,3.39
08-02-2013,8,2,2013,3.26
11-02-2013,11,2,2013,3.2
12-02-2013,12,2,2013,3.3
13-02-2013,13,2,2013,3.29
14-02-2013,14,2,2013,3.3
15-02-2013,15,2,2013,3.19
19-02-2013,19,2,2013,3.23
20-02-2013,20,2,2013,3.34
21-02-2013,21,2,2013,3.29
22-02-2013,22,2,2013,3.27
25-02-2013,25,2,2013,3.42
26-02-2013,26,2,2013,3.46
27-02-2013,27,2,2013,3.49
28-02-2013,28,2,2013,3.48
01-03-2013,1,3,2013,3.54
04-03-2013,4,3,2013,3.53
05-03-2013,5,3,2013,3.63
06-03-2013,6,3,2013,3.57
07-03-2013,7,3,2013,3.54
08-03-2013,8,3,2013,3.57
11-03-2013,11,3,2013,3.64
12-03-2013,12,3,2013,3.71
13-03-2013,13,3,2013,3.72
14-03-2013,14,3,2013,3.74
15-03-2013,15,3,2013,3.89
18-03-2013,18,3,2013,3.98
19-03-2013,19,3,2013,3.96
20-03-2013,20,3,2013,3.97
21-03-2013,21,3,2013,4.01
22-03-2013,22,3,2013,4.01
25-03-2013,25,3,2013,4.08
26-03-2013,26,3,2013,3.99
27-03-2013,27,3,2013,4.08
28-03-2013,28,3,2013,4.03
01-04-2013,1,4,2013,3.97
02-04-2013,2,4,2013,4.07
03-04-2013,3,4,2013,4
04-04-2013,4,4,2013,3.94
05-04-2013,5,4,2013,3.98
08-04-2013,8,4,2013,4.18
09-04-2013,9,4,2013,4.08
10-04-2013,10,4,2013,4.07
11-04-2013,11,4,2013,4.11
12-04-2013,12,4,2013,4.21
15-04-2013,15,4,2013,4.23
16-04-2013,16,4,2013,4.19
17-04-2013,17,4,2013,4.24
18-04-2013,18,4,2013,4.23
19-04-2013,19,4,2013,4.38
22-04-2013,22,4,2013,4.33
23-04-2013,23,4,2013,4.27
24-04-2013,24,4,2013,4.25
25-04-2013,25,4,2013,4.19
26-04-2013,26,4,2013,4.16
29-04-2013,29,4,2013,4.28
30-04-2013,30,4,2013,4.3
01-05-2013,1,5,2013,4.31
02-05-2013,2,5,2013,4.28
03-05-2013,3,5,2013,3.98
06-05-2013,6,5,2013,3.93
07-05-2013,7,5,2013,3.88
08-05-2013,8,5,2013,3.86
09-05-2013,9,5,2013,3.87
10-05-2013,10,5,2013,3.9
13-05-2013,13,5,2013,3.87
14-05-2013,14,5,2013,3.93
15-05-2013,15,5,2013,4.03
16-05-2013,16,5,2013,4.01
17-05-2013,17,5,2013,3.89
20-05-2013,20,5,2013,4.1
21-05-2013,21,5,2013,4.13
22-05-2013,22,5,2013,4.16
23-05-2013,23,5,2013,4.15
24-05-2013,24,5,2013,4.15
28-05-2013,28,5,2013,4.19
29-05-2013,29,5,2013,4.15
30-05-2013,30,5,2013,4.12
31-05-2013,31,5,2013,4.02
03-06-2013,3,6,2013,4
04-06-2013,4,6,2013,4
05-06-2013,5,6,2013,3.99
06-06-2013,6,6,2013,3.93
07-06-2013,7,6,2013,3.79
10-06-2013,10,6,2013,3.85
11-06-2013,11,6,2013,3.77
12-06-2013,12,6,2013,3.74
13-06-2013,13,6,2013,3.73
14-06-2013,14,6,2013,3.76
17-06-2013,17,6,2013,3.78
18-06-2013,18,6,2013,3.9
19-06-2013,19,6,2013,3.93
20-06-2013,20,6,2013,3.9
21-06-2013,21,6,2013,3.85
24-06-2013,24,6,2013,3.81
25-06-2013,25,6,2013,3.77
26-06-2013,26,6,2013,3.72
27-06-2013,27,6,2013,3.73
28-06-2013,28,6,2013,3.57
01-07-2013,1,7,2013,3.52
02-07-2013,2,7,2013,3.58
03-07-2013,3,7,2013,3.54
05-07-2013,5,7,2013,3.52
08-07-2013,8,7,2013,3.65
09-07-2013,9,7,2013,3.69
10-07-2013,10,7,2013,3.69
11-07-2013,11,7,2013,3.64
12-07-2013,12,7,2013,3.61
15-07-2013,15,7,2013,3.67
16-07-2013,16,7,2013,3.69
17-07-2013,17,7,2013,3.67
18-07-2013,18,7,2013,3.66
19-07-2013,19,7,2013,3.78
22-07-2013,22,7,2013,3.71
23-07-2013,23,7,2013,3.68
24-07-2013,24,7,2013,3.7
25-07-2013,25,7,2013,3.68
26-07-2013,26,7,2013,3.59
29-07-2013,29,7,2013,3.49
30-07-2013,30,7,2013,3.48
31-07-2013,31,7,2013,3.46
01-08-2013,1,8,2013,3.44
02-08-2013,2,8,2013,3.39
05-08-2013,5,8,2013,3.33
06-08-2013,6,8,2013,3.35
07-08-2013,7,8,2013,3.32
08-08-2013,8,8,2013,3.27
09-08-2013,9,8,2013,3.32
12-08-2013,12,8,2013,3.34
13-08-2013,13,8,2013,3.34
14-08-2013,14,8,2013,3.36
15-08-2013,15,8,2013,3.34
16-08-2013,16,8,2013,3.35
19-08-2013,19,8,2013,3.46
20-08-2013,20,8,2013,3.48
21-08-2013,21,8,2013,3.51
22-08-2013,22,8,2013,3.52
23-08-2013,23,8,2013,3.5
26-08-2013,26,8,2013,3.55
27-08-2013,27,8,2013,3.5
28-08-2013,28,8,2013,3.54
29-08-2013,29,8,2013,3.58
30-08-2013,30,8,2013,3.57
03-09-2013,3,9,2013,3.64
04-09-2013,4,9,2013,3.68
05-09-2013,5,9,2013,3.7
06-09-2013,6,9,2013,3.55
09-09-2013,9,9,2013,3.62
10-09-2013,10,9,2013,3.65
11-09-2013,11,9,2013,3.6
12-09-2013,12,9,2013,3.57
13-09-2013,13,9,2013,3.6
16-09-2013,16,9,2013,3.64
17-09-2013,17,9,2013,3.77
18-09-2013,18,9,2013,3.72
19-09-2013,19,9,2013,3.73
20-09-2013,20,9,2013,3.68
23-09-2013,23,9,2013,3.66
24-09-2013,24,9,2013,3.59
25-09-2013,25,9,2013,3.52
26-09-2013,26,9,2013,3.49
27-09-2013,27,9,2013,3.51
30-09-2013,30,9,2013,3.48
01-10-2013,1,10,2013,3.56
02-10-2013,2,10,2013,3.63
03-10-2013,3,10,2013,3.58
04-10-2013,4,10,2013,3.57
07-10-2013,7,10,2013,3.62
08-10-2013,8,10,2013,3.72
09-10-2013,9,10,2013,3.7
10-10-2013,10,10,2013,3.74
11-10-2013,11,10,2013,3.74
14-10-2013,14,10,2013,3.82
15-10-2013,15,10,2013,3.83
16-10-2013,16,10,2013,3.84
17-10-2013,17,10,2013,3.75
18-10-2013,18,10,2013,3.72
21-10-2013,21,10,2013,3.77
22-10-2013,22,10,2013,3.7
23-10-2013,23,10,2013,3.66
24-10-2013,24,10,2013,3.65
25-10-2013,25,10,2013,3.69
28-10-2013,28,10,2013,3.61
29-10-2013,29,10,2013,3.57
30-10-2013,30,10,2013,3.55
31-10-2013,31,10,2013,3.57
01-11-2013,1,11,2013,3.45
04-11-2013,4,11,2013,3.38
05-11-2013,5,11,2013,3.37
06-11-2013,6,11,2013,3.46
07-11-2013,7,11,2013,3.59
08-11-2013,8,11,2013,3.54
11-11-2013,11,11,2013,3.62
12-11-2013,12,11,2013,3.69
13-11-2013,13,11,2013,3.69
14-11-2013,14,11,2013,3.52
15-11-2013,15,11,2013,3.56
18-11-2013,18,11,2013,3.71
19-11-2013,19,11,2013,3.63
20-11-2013,20,11,2013,3.63
21-11-2013,21,11,2013,3.68
22-11-2013,22,11,2013,3.78
25-11-2013,25,11,2013,3.85
26-11-2013,26,11,2013,3.87
27-11-2013,27,11,2013,3.87
29-11-2013,29,11,2013,3.87
02-12-2013,2,12,2013,3.85
03-12-2013,3,12,2013,3.84
04-12-2013,4,12,2013,3.89
05-12-2013,5,12,2013,3.97
06-12-2013,6,12,2013,4.15
09-12-2013,9,12,2013,4.24
10-12-2013,10,12,2013,4.24
11-12-2013,11,12,2013,4.24
12-12-2013,12,12,2013,4.4
13-12-2013,13,12,2013,4.44
16-12-2013,16,12,2013,4.21
17-12-2013,17,12,2013,4.2
18-12-2013,18,12,2013,4.25
19-12-2013,19,12,2013,4.25
20-12-2013,20,12,2013,4.35
23-12-2013,23,12,2013,4.52
24-12-2013,24,12,2013,4.52
26-12-2013,26,12,2013,4.4
